Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,law_relevant,unep_attributed,attributable_relevant_doc,sd,env_law_score,unep_attribution_score,support_type,action_stage,evidence_level,law_justification,unep_justification,evidence_phrases
Rwanda,2018-2022,https://www.iisd.org/system/files/publications/igf-asm-global-trends.pdf,2018,2022,2020,Global Trends in Artisanal and Small-Scale Mining (ASM),UNEP provided technical assistance Rwanda environmental objectives policy law regulation technical assistance environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,www_iisd_org_Global_Trends_in_Artisanal_and_Small_Scale_Mining_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://www.ipcc.ch/site/assets/uploads/sites/4/2019/11/10_Chapter-7.pdf,2018,2022,2020,Risk management and decision-making in relation to ...,UNEP provided technical assistance Rwanda environmental objectives policy law regulation technical assistance environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,www_ipcc_ch_Risk_management_and_decision_making_in_relation_to.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://www.mdpi.com/2071-1050/13/1/286,2018,2022,2020,Governing the Bioeconomy: What Role for International ...,UNEP provided technical assistance Rwanda environmental objectives policy law regulation technical assistance environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,www_mdpi_com_Governing_the_Bioeconomy_What_Role_for_Internation.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://www.mdpi.com/2071-1050/13/12/6515,2018,2022,2020,Financing Climate Change Adaptation: International ...,UNEP implemented Rwanda legal technical assistance environment institutional support environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,www_mdpi_com_Financing_Climate_Change_Adaptation_International_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2018-2022,https://www.miga.org/sites/default/files/2018-12/ESIA%20Report%20Symbion%20Power%20Project%2010%2005%202017%20%281%29.pdf,2018,2022,2020,ESIA Report Symbion Power Project 10 05 2017 (1).pdf,UNEP provided technical assistance Rwanda environmental objectives policy law regulation technical assistance environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,www_miga_org_ESIA_Report_Symbion_Power_Project_10_05_2017_1_pdf.txt,False,False,False,,0.0,0.0,none,none,national,"The document is an Environmental and Social Impact Assessment (ESIA) report for the Symbion Power Lake Kivu Ltd project in Rwanda, focusing on the extraction of gas and production of electric power. It discusses the legal and institutional framework of Rwanda but does not provide evidence of new policies, laws, regulations, or institutional support initiatives that contribute to strengthening environmental law in line with internationally agreed environmental objectives.","There is no explicit mention or evidence of UNEP's involvement or support in the development, adoption, revision, implementation, or operationalization of any environmental law, policy, or institutional support initiative in Rwanda.","[""The document does not contain phrases that directly link UNEP to environmental law strengthening or policy initiatives in Rwanda.""]"
Rwanda,2018-2022,https://www.mininfra.gov.rw/fileadmin/user_upload/Mininfra/Documents/Housing_and_Urban_Planning_Docs/ESIA_Final_Report_Nyagatare_District.pdf,2018,2022,2020,Environmental and Social Impact Assessment (ESIA) Report,UNEP provided technical assistance Rwanda environmental objectives policy law regulation technical assistance environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,www_mininfra_gov_rw_Environmental_and_Social_Impact_Assessment_ESIA_Re.txt,False,False,False,,0.0,0.0,none,none,unclear,No relevant information found,No UNEP link found,[]
Rwanda,2018-2022,https://www.oecd.org/content/dam/oecd/en/publications/reports/2019/03/trends-in-policy-indicators-on-trade-and-environment_5a8cf501/b8d2bcac-en.pdf,2018,2022,2020,Trends in policy indicators on trade and environment,UNEP provided technical assistance Rwanda environmental objectives policy law regulation technical assistance environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,www_oecd_org_Trends_in_policy_indicators_on_trade_and_environme.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to new or strengthened environmental policies, laws, regulations, or legal frameworks in Rwanda during 2018-2022.",There is no explicit link between UNEP and any environmental law or policy initiative in Rwanda during 2018-2022.,"[""No relevant evidence found.""]"
Rwanda,2018-2022,https://www.reg.rw/fileadmin/user_upload/Strategic_Environmental_Assessment_for_RUEAP.pdf,2018,2022,2020,strategic environmental assessment for rwanda universal ...,UNEP provided technical assistance Rwanda environmental objectives policy law regulation technical assistance environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,www_reg_rw_strategic_environmental_assessment_for_rwanda_univ.txt,True,False,False,,81.0,0.0,environmental policy / institutional support initiative,developed,national,"The document mentions the legislative and policy framework for environmental assessment in Rwanda, including the Constitution of the Republic of Rwanda revised in 2015, Rwanda Vision 2050, Law on Environmental, Strategic Environmental Impact Assessment Regulations, and Ministerial order relating to the requirements and procedures for Environmental Impact Assessment.",There is no explicit mention of UNEP supporting or enabling the development of environmental law or institutional support initiatives in Rwanda during 2018-2022.,"[""The legislative and policy framework for environmental assessment in Rwanda is clearly highlighted in most of the laws, policies and guidelines such as: Constitution of the Republic of Rwanda ii revised in 2015, Rwanda Vision 2050, Law on Environmental, Strategic Environmental Impact Assessment Regulations, Ministerial order N°001/2019 of 15/04/2019 relating to the requirements and procedures for Environmental Impact Assessment, General guidelines and Procedures for SEA of 2011.""]"
Rwanda,2018-2022,https://www.rema.gov.rw/fileadmin/user_upload/REMA/Publications/Policies/Rwanda_National_Environment_and_Climate_Change_Policy.pdf,2018,2022,2020,National Environment and Climate Change Policy,UNEP provided technical assistance Rwanda environmental objectives policy law regulation technical assistance environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,www_rema_gov_rw_National_Environment_and_Climate_Change_Policy.txt,True,False,False,,81.0,0.0,new environmental policy,developed,national,"The document provides explicit evidence of a new environmental policy developed and adopted by Rwanda in 2019, which aligns with international environmental objectives and sustainable development goals.",There is no explicit link between UNEP and the development of the National Environment and Climate Change Policy of Rwanda.,"[""National Environment and Climate Change Policy Ministry of Environment, Rwanda June 2019"", ""The policy goal is for Rwanda to have a clean and healthy environment resilient to climate variability and change that supports a high quality of life for its society."", ""The seven objectives of the policy are (1) Greening economic transformation (2) Enhancing functional natural ecosystems and managing biosafety, (3) Strengthening meteorological and early warning services (4) Promoting climate change adaptation, mitigation and response (5) Improving environmental well-being for Rwandans (6) Strengthening environment and climate change governance (7) Promoting green foreign and domestic direct investment and other capital inflows.""]"
Rwanda,2018-2022,https://www.rema.gov.rw/fileadmin/user_upload/REMA/Publications/State_of_Environment___Atlas/Rwanda_State_of_Environment_and_Outlook_Report_2021.pdf,2018,2022,2020,State of Environment and Outlook Report 2021,UNEP implemented Rwanda legal technical assistance environment institutional support environmental law policy legislation regulation institutional support initiative MEA internationally agreed environmental objectives after:2018-01-01 before:2022-01-01,www_rema_gov_rw_State_of_Environment_and_Outlook_Report_2021.txt,True,False,False,,61.0,0.0,environmental policy / environmental governance,developed / strengthened,national,"The document mentions several environmental policies and laws, such as the Law n° 48/2018 on Environment, the Green Growth and Climate Resilience Strategy (GGCRS), and the National Strategy for Transformation. It also highlights the country's efforts to mainstream environment into development planning and promote sustainable development.",There is no explicit mention of UNEP's support or involvement in the development of Rwanda's environmental policies or laws.,"[""Law n° 48/2018 on Environment"", ""Green Growth and Climate Resilience Strategy (GGCRS)"", ""National Strategy for Transformation"", ""mainstreaming environment into development planning""]"
