Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,chemicals_relevant,unep_attributed,attributable_relevant_doc,sd,policy_regulation_score,unep_attribution_score,instrument_type,action_stage,evidence_level,sector,chemicals_justification,unep_justification,evidence_phrases
Rwanda,2022-2026,https://www.ioe-emp.org/index.php?eID=dumpFile&t=f&f=165214&token=31bf394cdfe2796ffe1d14ef6fbf6f13e61e2c4e,2022,2026,2024,The Business Pathway to Circular Economy: Global ...,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_ioe-emp_org_The_Business_Pathway_to_Circular_Economy_Global_.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"No evidence found related to chemicals, waste, circularity or pollution policies in Rwanda for 2022-2026.",No explicit link to UNEP found in relation to SP3.1 outcomes for Rwanda in 2022-2026.,[]
Rwanda,2022-2026,https://www.oecd.org/en/publications/regional-plastics-outlook-for-southeast-and-east-asia_5a8ff43c-en/full-report/the-landscape-of-current-policies-to-tackle-plastic-pollution_408249bf.html,2022,2026,2024,Regional Plastics Outlook for Southeast and East Asia,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_oecd_org_Regional_Plastics_Outlook_for_Southeast_and_East_A.txt,False,False,False,,0.0,0.0,none,none,global,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Rwanda during 2022-2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022-2026.",[]
Rwanda,2022-2026,https://www.pew.org/en/research-and-analysis/reports/2025/12/breaking-the-plastic-wave-2025,2022,2026,2024,Breaking the Plastic Wave 2025,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_pew_org_Breaking_the_Plastic_Wave_2025.txt,False,False,False,,0.0,0.0,none,none,global,unclear,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Rwanda during 2022–2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022–2026.",[]
Rwanda,2022-2026,https://www.rema.gov.rw/fileadmin/user_upload/REMA/Newsletters/REMA_Quarterly_Newsletter_January-March_2022.pdf,2022,2026,2024,the world takes major step to end plastic pollution,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_rema_gov_rw_the_world_takes_major_step_to_end_plastic_pollutio.txt,True,True,True,48.0,80.0,60.0,plastic pollution policy / air pollution regulation / circular economy initiative,developed / implemented / launched,national,environment / health / transport,"The document provides evidence of Rwanda's efforts to address plastic pollution, air pollution, and promote a circular economy. Rwanda has banned single-use plastic bags and implemented a law to phase out single-use plastics. The country is also part of the negotiations for an international legally binding agreement on plastic pollution.","The document mentions UNEP's involvement in supporting Rwanda's environmental initiatives, such as the development of a National Cooling Strategy and the implementation of the Kigali Amendment. UNEP is also credited with providing leadership in the creation of the Montreal Protocol and the development of a treaty to end plastic pollution.","[""Rwanda has built a nationwide monitoring system that provides real-time data on the quality of the air at twenty-three sites across the country."", ""The Rwanda Environment Management Authority (REMA) Launches R-COOL GO - An affordable opportunity to own energy-saving cooling appliances."", ""The Green Amayaga Project aims to increase forest cover in the region."", ""Rwanda, joined with Peru to lead negotiations on a draft resolution that will pave the way for an international legally binding agreement on marine litter and plastic pollution.""]"
Rwanda,2022-2026,https://www.researchgate.net/publication/375683859_Plastic_Waste_Regime_in_Rwanda_Kenya_and_South_Africa_A_Comparative_Case_Study,2022,2026,2024,"Plastic Waste Regime in Rwanda, Kenya and South Africa",with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_researchgate_net_Plastic_Waste_Regime_in_Rwanda_Kenya_and_South_Afr.txt,False,False,False,,0.0,0.0,none,none,unclear,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention and control, or policies/laws/regulations in key sectors for Rwanda during 2022-2026.",There is no explicit link between UNEP and any policy/law/regulation outcome in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://www.sciencedirect.com/science/article/pii/S240584402502064X,2022,2026,2024,A comprehensive review of waste management practices ...,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_sciencedirect_com_A_comprehensive_review_of_waste_management_practic.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain any information related to Rwanda, the time window 2022-2026, circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors.","The document does not contain any information related to UNEP's involvement in policy, law, regulation, strategy, action plan, or official framework development/adoption/revision/implementation in Rwanda during 2022-2026.",[]
Rwanda,2022-2026,https://www.sciencedirect.com/science/article/pii/S2772397624000042,2022,2026,2024,The world of plastic waste: A review,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_sciencedirect_com_The_world_of_plastic_waste_A_review.txt,False,False,False,,0.0,0.0,none,none,unclear,unclear,"The document does not contain any information related to Rwanda, the time window 2022-2026, or policies/laws/regulations about circular economy, chemicals management, waste management, pollution prevention/control.",The document does not mention UNEP or any related activities.,[]
Rwanda,2022-2026,https://www.thegef.org/newsroom/feature-stories/all-hands-effort-address-waste-island-states,2022,2026,2024,An all-hands effort to address waste in island states,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_thegef_org_An_all_hands_effort_to_address_waste_in_island_sta.txt,False,False,False,,0.0,0.0,none,none,global,none,"The document does not contain explicit evidence related to Rwanda or policies/laws/regulations in Rwanda for circular economy, chemicals management, waste management, pollution prevention/control, or implementation/revision of such instruments in key sectors during 2022-2026.",The document mentions UNEP as a partner in the ISLANDS program but does not link UNEP to any specific policy/law/regulation outcome in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://www.un-page.org/knowledge-hub/inclusive-green-economy-policy-stocktaking-study-for-rwanda/,2022,2026,2024,Inclusive Green Economy Policy Stocktaking Study for ...,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_un-page_org_Inclusive_Green_Economy_Policy_Stocktaking_Study_f.txt,True,False,False,,81.0,0.0,Green Growth and Climate Resilience Strategy,developed,national,cross-sectoral,"The document discusses Rwanda's green economy policies, including the Green Growth and Climate Resilience Strategy (GGCRS) and the National Strategy for Transformation (NST-1). These strategies aim to promote sustainable development, reduce poverty, and address climate change.","Although the document mentions the Partnership for Action on Green Economy (PAGE) and the United Nations Environment Programme (UNEP), it does not provide explicit evidence of UNEP's direct involvement in developing, adopting, revising, or implementing Rwanda's green economy policies.","[""The revised GGCRS identifies the country’s long-term green goals."", ""Rwanda joined the United Nations Partnership for Action on Green Economy (PAGE) in 2022."", ""The PAGE team would like to extend its sincere appreciation to the participants of the two workshops.""]"
Rwanda,2022-2026,https://www.undp.org/sites/g/files/zskgke326/files/2022-03/UNDP-GEF-Transitioning-to-a-Circular-Economy-Through-Chemical-and-Waste-Management.pdf,2022,2026,2024,TRANSITIONING TO A CIRCULAR ECONOMY THROUGH ...,with UNEP support Rwanda pollution prevention and control policy adopted policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_undp_org_TRANSITIONING_TO_A_CIRCULAR_ECONOMY_THROUGH_.txt,False,False,False,,0.0,0.0,none,none,none,none,"The document does not contain explicit evidence related to circular approaches/circular economy, chemicals management, waste management, pollution prevention/control, or policies/laws/regulations in key sectors for Rwanda during 2022-2026.","There is no explicit link between UNEP and any policy, law, regulation, strategy, action plan, or official framework in Rwanda during 2022-2026.","[""No relevant evidence found.""]"
Rwanda,2022-2026,https://www.undp.org/sites/g/files/zskgke326/files/2025-10/undp_chemicals_and_waste_portfolio_in_africa-311025.pdf,2022,2026,2024,Chemicals and waste Africa portfolio,in partnership with UNEP Rwanda national chemicals profile implementing policy law regulation strategy action plan circular economy chemicals waste pollution prevention control after:2022-01-01 before:2026-01-01,www_undp_org_Chemicals_and_waste_Africa_portfolio.txt,True,False,False,,60.0,0.0,Supporting a Green Economy – Decoupling Hazardous Waste Generation from Economic Growth in Rwanda,developing,national,waste,"The document mentions a project in Rwanda titled 'Supporting a Green Economy – Decoupling Hazardous Waste Generation from Economic Growth in Rwanda' which aims to strengthen institutional and private sector capacity for hazardous waste treatment, recovery, and disposal. This project involves developing policies that incentivize safer chemical use, waste reduction, and adoption of cleaner technologies.","There is no explicit mention of UNEP's direct involvement or attribution in the development, adoption, revision, or implementation of the policy or project mentioned for Rwanda.","[""Supporting a Green Economy – Decoupling Hazardous Waste Generation from Economic Growth in Rwanda"", ""Strengthen institutional and private sector capacity for hazardous waste treatment, recovery, and disposal"", ""Develop policies that incentivize safer chemical use, waste reduction, and adoption of cleaner technologies""]"
