Entity,TimeWindow,Link,period_start,period_end,period_midpoint,Title,Query,TextFile,climate_relevant,unep_attributed,attributable_relevant_doc,sd,climate_policy_score,unep_attribution_score,instrument_type,action_stage,evidence_level,climate_justification,unep_justification,evidence_phrases
Rwanda,2018-2022,https://www.wto.org/english/res_e/publications_e/unereport2018_e.pdf,2018,2022,2020,"Making trade work for the environment, prosperity and ...",UNEP supported Rwanda low emission development strategy adopted policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_wto_org_Making_trade_work_for_the_environment_prosperity_a.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Rwanda's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework.",The document does not explicitly link UNEP to strengthening/enabling/adoption/implementation of any climate policy/strategy/legal framework in Rwanda.,"[""No relevant phrases found""]"
Rwanda,2018-2022,https://www.zora.uzh.ch/server/api/core/bitstreams/f9554788-e084-4d36-9f10-ee4cdfaad053/content,2018,2022,2020,Promoting Article 6 readiness in NDCs and NDC im,supported by UNEP Rwanda nationally determined contribution revised policy strategy legal framework law regulation action plan after:2018-01-01 before:2022-01-01,www_zora_uzh_ch_Promoting_Article_6_readiness_in_NDCs_and_NDC_im.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2022-2026,https://acode-u.org/uploadedFiles/greening_rwanda_s_economy_towards_nature_positive_economies_that_work_for_people_and_nature_final_paper.pdf,2022,2026,2024,greening rwanda's economy: towards nature positive ...,supported by UNEP Rwanda climate change legal framework adopted policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,acode-u_org_greening_rwanda_s_economy_towards_nature_positive_.txt,True,False,False,,80.0,0.0,climate change mitigation strategy / policy / legal framework,adopted / approved / enacted,national,"The document provides explicit evidence of Rwanda's efforts to adopt and implement climate change mitigation and adaptation strategies, policies, and legal frameworks. For example, Rwanda has ratified the UNFCCC and the Kyoto Protocol, and has submitted its National Communications and National Adaptation Programme of Action (NAPA). The country has also developed key policies and strategies such as Vision 2020, the Economic Development and Poverty Reduction Strategy (EDPRS), and the Green Growth and Climate Resilience Strategy (GGCRS).","There is no explicit evidence in the document that links UNEP to the adoption, approval, enactment, or implementation of climate change mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks in Rwanda.","[""Rwanda has been formally engaging in international climate change policy by ratifying the United Nations Framework Convention on Climate Change (UNFCCC) in 1995"", ""The country also submitted its first National Adaptation Programme of Action (NAPA) in 2006"", ""Rwanda updated relevant policies and legislation following ratification of the Paris Agreement to ensure compliance"", ""The Environment and Natural Resources (ENR) sector policies and strategies are aligned with an extensive range of national, regional, and international policy frameworks""]"
Rwanda,2022-2026,https://au.int/sites/default/files/documents/41959-doc-CC_Strategy_and_Action_Plan_2022-2032_08_02_23_Single_Print_Ready.pdf,2022,2026,2024,AFRICAN UNION CLIMATE CHANGE AND RESILIENT ...,supported by UNEP Rwanda climate change legal framework adopted policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,au_int_AFRICAN_UNION_CLIMATE_CHANGE_AND_RESILIENT_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
Rwanda,2022-2026,https://carbon-pulse.com/wp-content/uploads/2025/10/The-Paris-Agreement-Article-6-Implementation-Status-Report-2025-Edition.pdf,2022,2026,2024,The Paris Agreement Article 6 Implementation Status Report,supported by UNEP Rwanda climate change legal framework adopted policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,carbon-pulse_com_The_Paris_Agreement_Article_6_Implementation_Statu.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Rwanda's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for the time window 2022–2026.",There is no explicit link between UNEP and any climate policy or strategy in Rwanda for the specified time window.,[]
Rwanda,2022-2026,https://climateactiontracker.org/documents/1066/2022_08_CAT_Governance_Report_Rwanda.pdf,2022,2026,2024,CAT Clmate Governance Series - Rwanda,supported by UNEP Rwanda climate change legal framework adopted policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,climateactiontracker_org_CAT_Clmate_Governance_Series_Rwanda.txt,True,False,False,,80.0,0.0,"climate change mitigation strategy, policy, action plan, regulation, or legal framework; climate change adaptation strategy, policy, action plan, regulation, or legal framework; disaster risk reduction strategy, policy, action plan, regulation, or legal framework; climate resilience strategy or plan; low-emission development strategy; long-term low-emission development strategy; net-zero strategy; nationally determined contribution or NDC implementation plan; national adaptation plan; climate law, climate act, or legally binding climate-related framework","adopted, approved, enacted, endorsed, launched, implemented",national,"The document provides explicit evidence of Rwanda's climate change mitigation, adaptation, and disaster risk reduction strategies, policies, and frameworks. Rwanda adopted a low-carbon growth strategy in 2011, and has been consistent in its climate policy development. The country has a good level of climate finance readiness and has established the National Fund for Environment in 2012.","There is no explicit link between UNEP and the adoption, approval, enactment, endorsement, launch, or implementation of climate mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks in Rwanda.","[""Rwanda adopted a low-carbon growth strategy in 2011"", ""The country has a good level of climate finance readiness"", ""Rwanda has been consistent in its climate policy development"", ""The Green Growth and Climate Resilient Strategy (GGCRS) set out the country’s actions and priorities on climate change"", ""Rwanda submitted an updated NDC to the UNFCCC in May 2020""]"
Rwanda,2022-2026,https://climatechange.gov.rw/programmes/ndcs,2022,2026,2024,CCP: Climate Action Plan,supported by UNEP Rwanda climate change legal framework adopted policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,climatechange_gov_rw_CCP_Climate_Action_Plan.txt,True,False,False,,90.0,0.0,Nationally Determined Contribution (NDC) / climate action plan,adopted / implemented,national,"The document provides clear evidence of Rwanda's adoption and implementation of climate change mitigation and adaptation strategies, including the Nationally Determined Contribution (NDC) and the Green Growth and Climate Resilience Strategy (GGCRS).","There is no explicit mention of UNEP's involvement in the adoption, development, or implementation of Rwanda's climate change mitigation and adaptation strategies.","[""Rwanda’s Nationally Determined Contribution (NDC) is a climate action plan"", ""The Government of Rwanda is committed to urgent climate action"", ""Rwanda adopted the Green Growth and Climate Resilience Strategy (GGCRS) in 2011"", ""The GGCRS outlines actions for transitioning to a low-carbon, climate-resilient economy""]"
Rwanda,2022-2026,https://climatefinanceinnovators.com/wp-content/uploads/2024/01/CFI-Guidebook-the-landscape-of-article-6-implementation-2024.pdf,2022,2026,2024,THE LANDSCAPE OF ARTICLE 6 IMPLEMENTATION,supported by UNEP Rwanda climate change legal framework adopted policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,climatefinanceinnovators_com_THE_LANDSCAPE_OF_ARTICLE_6_IMPLEMENTATION.txt,False,False,False,,0.0,0.0,none,none,global,"The document does not contain explicit evidence related to Rwanda's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework.",There is no explicit link between UNEP and strengthening/enabling/adoption/implementation of any climate policy/strategy/legal framework in Rwanda.,[]
Rwanda,2022-2026,https://dig.watch/resource/the-national-ai-policy-of-rwanda,2022,2026,2024,The National AI Policy of Rwanda,supported by UNEP Rwanda climate change legal framework adopted policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,dig_watch_The_National_AI_Policy_of_Rwanda.txt,False,False,False,,0.0,0.0,none,none,national,"The document does not contain explicit evidence related to climate mitigation, adaptation, or disaster risk reduction strategies/policies/legal frameworks for Rwanda in 2022-2026.",There is no explicit link between UNEP and any climate-related policy or strategy in Rwanda during 2022-2026.,[]
Rwanda,2022-2026,https://documents1.worldbank.org/curated/en/099011425053533766/pdf/P500457-ab149c65-20d3-4583-bd20-e73fbf70a940.pdf,2022,2026,2024,cabo verde - Documents & Reports - World Bank,UNEP assisted Rwanda climate adaptation plan promulgated policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,documents1_worldbank_org_cabo_verde_Documents_Reports_World_Bank.txt,False,False,False,,0.0,0.0,none,none,none,"The document does not contain explicit evidence related to Rwanda's climate mitigation, adaptation, or disaster risk reduction strategy/policy/legal framework for 2022-2026.",There is no explicit link between UNEP and any climate policy or strategy in Rwanda for 2022-2026.,"[""The document is about Cabo Verde, not Rwanda.""]"
Rwanda,2022-2026,https://eatuc.org/wp-content/uploads/2025/04/RWANDA-Assessment-study-on-climate-change.pdf,2022,2026,2024,assessment study on trade union participation in shaping ...,UNEP assisted Rwanda climate adaptation plan promulgated policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,eatuc_org_assessment_study_on_trade_union_participation_in_s.txt,False,False,False,,0.0,0.0,none,none,unclear,No relevant information found,No relevant information found,[]
Rwanda,2022-2026,https://ehsa.iom.int/resources/kdmecc-ehoa-plan-action-en,2022,2026,2024,Plan of Action for Implementing the KDMECC in the EHoA,UNEP assisted Rwanda climate adaptation plan promulgated policy strategy legal framework law regulation action plan after:2022-01-01 before:2026-01-01,ehsa_iom_int_Plan_of_Action_for_Implementing_the_KDMECC_in_the_.txt,False,False,False,,0.0,0.0,none,none,unclear,,,[]
